0.0037780806246912046, -0.5168566821932635
0.08592936862670086, -0.511268086201279
0.20327831007641617, -0.5045684831992527
0.31283386195845386, -0.4944953063624554
0.43021794834421323, -0.48330133390759833
0.5593316571345368, -0.47211155657046333
0.6806607625911947, -0.45642461303534954
0.7824229249055552, -0.442977862363781
0.8998245837593362, -0.42953670518250864
0.9938021427400305, -0.4115927883129614
1.0955994499904351, -0.39365166818856223
1.2169900590851692, -0.3700995781109945
1.330560919910193, -0.3465446912882788
1.4245296926568765, -0.3297243667819393
1.5107226483039047, -0.30728328371441327
1.6086452263554976, -0.28484639576460924
1.7104688923079348, -0.26353449855058686
1.82404853936697, -0.23885601936466339
1.9297732932202512, -0.21866911288642277
2.0354892608395216, -0.19960579877138995
2.145106316359636, -0.18166747539213857
2.2781914029228916, -0.1626139498851238
2.4190962377558565, -0.14356322112325692
2.559974713886789, -0.12788326945101303
2.677350014038537, -0.11781288935936352
2.7986176158571183, -0.10999109236670379
2.9433093175487857, -0.10667205506231858
3.1075240312126953, -0.10673078671042635
3.240415820627711, -0.11239629319398103
3.3732988238087156, -0.11918539204074308
3.494417059649111, -0.13046466522261402
3.6077067609857867, -0.14286473402254463
3.7287810656561273, -0.15976196902045414
3.845936709957603, -0.17778139800899706
3.955272605989369, -0.19579803025239229
4.064608502021133, -0.2138146624957873
4.224711258167937, -0.23971462012509837
4.345732845434212, -0.26335340930225415
4.435528157025714, -0.28023945731957156
4.57605518379621, -0.3095032001756356
4.69315811069362, -0.3342641833434249
4.821973087527573, -0.36127654635535167
4.962517686766091, -0.38829310448500043
5.095268896436932, -0.411936088779878
5.2202179303060845, -0.4333290916031922
5.325626379734974, -0.45359151020042876
5.419366710397372, -0.46598458713748936
5.536531140932859, -0.4828804237628248
5.649820842269534, -0.4952804925627555
5.767011631507052, -0.5088055520984678
5.9155253449934655, -0.5167238367987337
6.036705084471939, -0.5201379634381507
6.150100220616744, -0.519054923879589
6.2322602948527654, -0.5123427355243967
